formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
27/04/2024,1.5521638247894675e+07,15183,912,165210,167577.6981357821
26/04/2024,1.7829602797968704e+07,16504,1059,156226,196124.95575235892
25/04/2024,1.9983863468139563e+07,16944,999,172096,220500.179007309
24/04/2024,2.275185335432359e+07,18040,1183,198445,263791.15916826774
23/04/2024,2.3581089598554675e+07,18360,1232,214126,258152.356761498
22/04/2024,2.456482595255365e+07,17641,1238,197220,268262.1041766571
21/04/2024,1.4555418450047439e+07,15117,1011,168627,154181.61650112786
20/04/2024,1.3346646891081575e+07,15638,1044,182354,139589.16361172765
19/04/2024,1.6733431276998695e+07,16575,1027,208111,191736.49387677468
18/04/2024,1.552760624261504e+07,16605,941,222154,168968.0895510059
17/04/2024,1.5463812963149935e+07,16566,977,207940,165500.3740505287
16/04/2024,1.8145388051442254e+07,17244,1140,210063,199009.00857793572
15/04/2024,2.0546106041588932e+07,18055,1262,226442,217793.13712790053
14/04/2024,1.640876468462089e+07,16411,1107,197614,181255.77449694386
13/04/2024,2.1512289302893434e+07,17289,1129,214359,241349.5643411457
12/04/2024,2.938045996805706e+07,21035,1693,242624,326109.58013240277
11/04/2024,3.0317105739540305e+07,21703,2087,278071,323738.1751416372
10/04/2024,2.7161246241311636e+07,20719,1961,259299,289807.6496251125
09/04/2024,3.70822362387079e+07,22324,2409,289462,392317.34971566213
08/04/2024,3.2130483680043317e+07,20876,2018,269379,345842.9939876364
07/04/2024,3.3166600994761907e+07,20006,1984,261539,350970.001065533
06/04/2024,2.658317451784713e+07,18576,1891,260432,276378.4137122914
05/04/2024,2.5661490200880796e+07,19342,2130,188462,271395.0772648066
04/04/2024,3.2788588663027067e+07,21348,2475,203891,354269.6330848665
03/04/2024,3.2921985533656843e+07,20756,2012,202604,354695.47395557916
02/04/2024,4.5205525474281475e+07,22563,2268,304971,506230.5321497335
01/04/2024,4.266427433757321e+07,22772,2217,323855,459126.02631373255
31/03/2024,5.093536500891821e+07,22387,2080,335790,565355.188190415
30/03/2024,5.651425645440783e+07,22279,2238,328820,605174.6820244938
29/03/2024,4.373845933920176e+07,21603,2395,298269,476884.65914526646
28/03/2024,3.529499174704659e+07,19646,1656,256325,383349.3980298107
27/03/2024,3.431490888542202e+07,19682,1675,264889,372219.672816789
26/03/2024,5.361616716776995e+07,21160,1934,292133,578965.1210925764
25/03/2024,3.363191955278856e+07,19665,1620,268525,377534.0641916841
24/03/2024,2.7317891653082527e+07,18406,1749,262213,300441.9231186408
23/03/2024,3.2095808456727635e+07,18624,1947,272627,368921.60533123475
22/03/2024,3.9289415308645405e+07,20427,2147,290446,426306.40361522144
21/03/2024,4.9927946690659165e+07,22810,3038,285451,551675.0665798892
20/03/2024,4.268842689957283e+07,20590,2350,233783,489141.45717204607
19/03/2024,6.45047116987946e+07,22616,3511,231731,805353.8892652496
18/03/2024,1.2275355048200898e+08,24737,4913,314194,1.4767028482901868e+06
17/03/2024,6.461744269030854e+07,21103,3669,288932,715836.8019809905
16/03/2024,5.870531342491826e+07,20723,3669,313564,656497.1399053263
15/03/2024,5.114253271643964e+07,20047,4043,341722,562342.5376140312
14/03/2024,3.8948829747849785e+07,16919,2764,300191,433694.8178404684
13/03/2024,2.7022399085143063e+07,14343,2024,261209,302797.99876516225
12/03/2024,2.451671470794681e+07,13335,1702,258905,267140.92155158345
11/03/2024,2.7645480104660727e+07,14545,1999,301384,303730.5992744872
10/03/2024,2.7228134535979882e+07,13231,2061,280633,299798.232699942
09/03/2024,2.071353956570581e+07,11653,1510,203980,234649.7517556498
08/03/2024,1.8685274354872577e+07,11240,1370,190801,211595.08353867766
07/03/2024,1.7710341473058097e+07,10785,1343,178465,199645.4734609652
06/03/2024,1.7253205906876203e+07,10217,1428,170746,188361.06590798774
05/03/2024,1.4900935111901764e+07,8440,926,117985,174758.5619856471
04/03/2024,1.4591655079967916e+07,8574,992,112194,166130.7376441119
03/03/2024,1.273463533159125e+07,7264,659,94409,140253.92178583803
02/03/2024,1.044648920751485e+07,6631,552,86482,107841.21320460738
01/03/2024,7.061176103565114e+06,5801,483,64676,72270.43237938534
29/02/2024,5.448398606889601e+06,5280,417,59937,58815.04275246529
28/02/2024,4.980320357047646e+06,5090,402,59763,49237.3480164164
27/02/2024,4.937436019065276e+06,4986,412,59890,47462.84318873245
26/02/2024,7.186633159188544e+06,4868,398,57844,43339.97333903747
25/02/2024,4.623617955384419e+06,4516,432,55947,39244.043933446046
24/02/2024,3.328547002124709e+06,4303,337,57625,33911.24952017344
23/02/2024,3.6746122638990367e+06,4808,397,55478,39499.835949366076
22/02/2024,3.370633971019991e+06,4813,431,55452,34967.823633236134
21/02/2024,3.3565278503347337e+06,4675,366,58309,34944.20720815479
20/02/2024,3.7341455120946025e+06,4972,456,59085,37269.92558793505
19/02/2024,5.174180755704386e+06,5219,498,68984,51169.72197040462
18/02/2024,4.421287214007057e+06,4689,401,58292,40076.14645497935
17/02/2024,4.475612505195569e+06,5018,401,66567,45573.41433644198
16/02/2024,5.354866982235925e+06,5365,450,75281,55736.18997294966
15/02/2024,7.652084760366773e+06,6130,714,86273,83759.9784451473
14/02/2024,5.059664928065351e+06,5282,449,68779,50634.718430419955
13/02/2024,5.37344810465594e+06,5449,525,71755,55487.19172516125
12/02/2024,6.576707411893733e+06,5638,528,82568,69958.00953112062
11/02/2024,4.954835845544125e+06,5061,528,75198,57092.770186614885
10/02/2024,4.2357714012941895e+06,4837,437,62504,48577.503792811476
09/02/2024,4.607968876630591e+06,5325,607,67290,54599.88550723019
08/02/2024,5.628366079815238e+06,5854,817,76573,68519.83423733307
07/02/2024,6.857686938275945e+06,6256,1007,84684,84856.65129963458
06/02/2024,4.61949326361309e+06,5398,660,64599,54970.470988652734
05/02/2024,4.735690914454492e+06,5700,763,74179,51875.87982589564
04/02/2024,5.414032515692593e+06,5744,830,74258,64320.25069787849
03/02/2024,5.2651913365781875e+06,5746,805,77206,61629.98086646909
02/02/2024,8.34161497958813e+06,6897,1211,94824,104094.32324867666
01/02/2024,1.2243201759773118e+07,7968,1837,124036,144555.91905029782
31/01/2024,1.2692728262435704e+07,7128,1526,92954,167838.21803715968
30/01/2024,6.841860799713757e+06,7156,1967,94976,79120.1839795805
29/01/2024,6.772833792119481e+06,7172,1993,93234,85613.46254354723
28/01/2024,8.356091393743693e+06,6716,1977,96093,101368.6918851334
27/01/2024,5.943956673131055e+06,6264,2311,75070,66070.7814514517
26/01/2024,7.583708681151429e+06,5030,893,75622,77340.26452155007
25/01/2024,6.2843911519303145e+06,4046,458,72733,53258.23048584036
24/01/2024,8.84912853917762e+06,3974,478,74030,62322.19497302858
23/01/2024,8.048963291887051e+06,3790,424,68335,47357.4962616536
22/01/2024,8.997509787390664e+06,4117,500,73260,55507.01712298073
21/01/2024,1.0165396432190506e+07,4599,792,82035,82560.54216654567
20/01/2024,9.735909444686178e+06,4266,799,77605,70508.25625110998
19/01/2024,8.243714804026529e+06,3591,530,67870,56953.19485186364
18/01/2024,8.964531075090049e+06,3688,713,69771,58971.34508077179
17/01/2024,9.703403048682947e+06,3396,725,64802,54194.00251973642
16/01/2024,7.947646095050221e+06,3263,874,63965,51427.170024852494
15/01/2024,7.592678978418752e+06,2833,690,60012,53411.08239268488
14/01/2024,7.45973855146361e+06,2394,588,50025,34867.73231176824
13/01/2024,5.248519902586098e+06,1986,496,39862,24773.18933841492
12/01/2024,3.6183413990269257e+06,1785,422,36380,22177.99602047816
11/01/2024,4.503671848126027e+06,1769,542,36540,20176.271826619482
10/01/2024,3.9520540153025533e+06,1591,602,28765,16031.445388756047
09/01/2024,2.086993574325433e+06,1464,565,16978,10729.026938974688
08/01/2024,1.062226658795366e+06,1233,395,15337,8637.94686868615
07/01/2024,674971.9038758815,1267,501,13284,7329.982866658166
06/01/2024,791629.6915882884,1323,769,12185,9386.495329684334
05/01/2024,371662.7766157557,931,931,5135,3786.761788738976
