formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
27/06/2025,9294037.959567808,14548,4910,113024,67394.14784911083
28/06/2025,7201477.241533587,12624,4242,91237,52384.43618169341
29/06/2025,6649818.453852254,9858,3552,77356,55456.94235893208
30/06/2025,8862165.252176058,11332,4232,93714,74178.67053443435
01/07/2025,9067673.628647512,8581,4074,90927,76300.10532873089
02/07/2025,9051878.508717801,10470,5316,98896,81359.17436968538
03/07/2025,8994904.881809924,13824,6555,100349,66993.40701709475
04/07/2025,7062371.860321345,7882,3749,79597,63537.96960781785
05/07/2025,7558828.705103983,6529,2698,68715,68769.34230980636
06/07/2025,8725610.464673596,12204,2853,101500,75622.27395163052
07/07/2025,8045923.520348113,10975,3209,97782,70879.17305900612
08/07/2025,7809204.048800447,12320,1752,100519,66565.81302195776
09/07/2025,8866155.243501483,10915,1777,92937,72336.24253645865
10/07/2025,8566151.120219354,9274,2186,92965,73623.41196416442
