formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
20/06/2024,48449.66773835624,0,0,0,0
19/06/2024,27955.759027165623,0,0,0,0
18/06/2024,137160.5282634327,0,0,0,0
17/06/2024,41015.53051559026,0,0,0,0
16/06/2024,23991.45071781567,0,0,0,0
15/06/2024,14310.050736124966,0,0,0,0
14/06/2024,57899.50953008554,0,0,0,0
13/06/2024,57876.09636409807,0,0,0,0
12/06/2024,96559.35959949045,0,0,0,0
11/06/2024,80827.05267857193,0,0,0,0
10/06/2024,54651.51508129783,0,0,0,0
09/06/2024,25147.531549699375,0,0,0,0
08/06/2024,27455.46449648816,0,0,0,0
07/06/2024,91799.24751567014,0,0,0,0
06/06/2024,46758.00716832708,0,0,0,0
05/06/2024,56655.90891924186,0,0,0,0
04/06/2024,39978.83948621163,0,0,0,0
03/06/2024,48570.97515247359,0,0,0,0
02/06/2024,32320.83097591786,0,0,0,0
01/06/2024,18220.2671543707,0,0,0,0
31/05/2024,47989.52126038009,0,0,0,0
30/05/2024,63311.24968671735,0,0,0,0
29/05/2024,94939.87549638926,0,0,0,0
28/05/2024,167842.13317997826,0,0,0,0
27/05/2024,65097.13254310897,0,0,0,0
26/05/2024,55111.39412335113,0,0,0,0
25/05/2024,29542.054692159123,0,0,0,0
24/05/2024,74192.39642636078,0,0,0,0
23/05/2024,131698.16224681135,0,0,0,0
22/05/2024,120517.02086604839,0,0,0,0
21/05/2024,66198.79048814272,0,0,0,0
20/05/2024,133745.4849673418,0,0,0,0
19/05/2024,77341.6129590254,0,0,0,0
18/05/2024,63853.56304094867,0,0,0,0
17/05/2024,99865.72257269366,0,0,0,0
16/05/2024,103100.85945354559,0,0,0,0
15/05/2024,91231.80746583652,0,0,0,0
14/05/2024,70398.57005650148,0,0,0,0
13/05/2024,126423.48739338933,0,0,0,0
12/05/2024,27413.94094036573,0,0,0,0
11/05/2024,33240.75377769632,0,0,0,0
10/05/2024,68707.25447656217,0,0,0,0
09/05/2024,72569.89092125562,0,0,0,0
08/05/2024,92897.93261513363,0,0,0,0
07/05/2024,1.0068409547707865e+06,0,0,0,0
